depth,SampleID,SeqDay,midSeqDay,Start_Date,StartYr,StartMo,StartDay,MidJDay,Duration,Fr_gt_1000,Fr500_1000,Fr125_500,Fr37_125,Fr_lt_37,Fr_lt_125,MassFlux,pcnt_Carb37_125,pcnt_Carb_lt_37,pcnt_Carb_lt_125,CarbFlux,pcnt_Corg37_125,d13Corg37_125,pcnt_Corg_lt_37,d13Corg_lt_37,d13Corg_lt_37_A,pcnt_Corg_lt_125,d13Corg_lt_125,CorgFlux,pcnt_N37_125,d15N37_125,pcnt_N_lt_37,d15N_lt_37,d15N_lt_37_A,pcnt_N_lt_125,d15N_lt_125,d15N_lt_125_A,Nflux,pcnt_Ppart_lt_37,pcnt_Ppart_lt_125,pcnt_Ppart_lt_1000,pcnt_Psuper,PtotalFlux,pcnt_Opal37_125,pcnt_Opal_lt_37,pcnt_Opal_lt_1000est,OpalFlux,pcnt_Lith_lt_1000est,LithFlux,Comments
500,%  4/92-5,5054,5061.5,1992-02-06,1992,2,6,44.5,15,56.3,383.25,256.46,33.69,113.71,147.4,112.45,66.07,65.55,65.67,73.85,8.5,nd,9.72,nd,-21.29,9.44,nd,10.62,1.6,nd,1.58,nd,4.32,1.58,nd,nd,1.78,0.204,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  4/92-6,5069,5076.5,1992-02-21,1992,2,21,59.5,15,376.66,100.46,129.56,70.26,276.12,346.38,127.07,60.57,72.69,70.23,89.25,7.52,nd,7.27,nd,-22.4,7.32,nd,9.3,1.2,nd,1.1,nd,1.31,1.12,nd,nd,1.42,0.117,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  4/92-7,5084,5091.5,1992-03-07,1992,3,7,74.5,15,129.06,39.13,101.02,73.94,163.61,237.55,67.57,61.46,63.22,62.67,42.35,9.86,nd,9.92,nd,-22.64,9.9,nd,6.69,1.57,nd,1.38,nd,2.38,1.44,nd,nd,0.97,0.189,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  4/92-8,5099,5106.5,1992-03-22,1992,3,22,89.5,15,95.39,23.47,102.01,44.64,68.75,113.39,44.57,66.28,68.21,67.45,30.06,9.71,nd,8.78,nd,-21.73,9.15,nd,4.08,1.56,nd,1.55,nd,2.82,1.55,nd,nd,0.69,0.165,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  6/92-1,5117,5125,1992-04-09,1992,4,9,108,16,36.99,54.98,96.81,34.39,93.68,128.07,39.61,68.68,61.99,63.79,25.26,8.6,nd,9.98,nd,-21.76,9.61,nd,3.81,0.94,nd,1.01,nd,3.43,0.99,nd,nd,0.39,0.128,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  6/92-2,5133,5140.5,1992-04-25,1992,4,25,123.5,15,31.69,11.73,43.37,48.14,106.04,154.18,32.13,62.45,65.56,64.59,20.75,9.36,nd,8.45,nd,-22.54,8.73,nd,2.81,0.95,nd,1.05,nd,4,1.02,nd,nd,0.33,0.137,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  6/92-3,5148,5155.5,1992-05-10,1992,5,10,138.5,15,25.9,11.93,33.88,9.6,16.87,26.47,13.09,69.69,51.69,58.22,7.62,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.72,nd,3.12,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  6/92-4,5163,5170.5,1992-05-25,1992,5,25,153.5,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,sample lost
500,%  8/92-1,5179,5186.5,1992-06-10,1992,6,10,169.5,15,325.67,4.13,12.85,7.99,24.77,32.76,50.05,47.52,25.43,30.82,25.45,nd,nd,26.42,nd,nd,nd,nd,nd,nd,nd,3.75,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  8/92-2,5194,5202,1992-06-25,1992,6,25,185,16,168.01,9.97,23.13,20.79,28.07,48.86,31.25,46.58,45.2,45.79,14.31,17.66,nd,12.35,nd,nd,14.61,nd,4.56,3.87,nd,2.56,nd,nd,3.12,nd,nd,0.97,0.195,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  8/92-3,5210,5217.5,1992-07-11,1992,7,11,200.5,15,78.34,10.81,45.3,55.57,89.39,144.96,37.25,50.91,50.59,50.71,18.89,11.28,nd,8.08,nd,-22.58,9.31,nd,3.47,1.67,nd,1.14,nd,2.7,1.34,nd,nd,0.5,0.174,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  8/92-4,5225,5233,1992-07-26,1992,7,26,216,16,207.28,8.26,45.35,33.78,79.48,113.26,46.77,51.46,50.78,50.98,23.84,11,nd,8.88,nd,-22.09,9.51,nd,4.45,1.66,nd,1.2,nd,3.68,1.34,nd,nd,0.63,0.141,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/92-1,5242,5249,1992-08-12,1992,8,12,232,14,50.19,8.01,24.24,14.52,41.01,55.53,19.71,37.13,42.06,40.77,8.04,nd,nd,10.34,nd,nd,nd,nd,nd,nd,nd,1.67,nd,nd,nd,nd,nd,nd,0.136,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/92-2,5256,5263,1992-08-26,1992,8,26,246,14,39.43,16.06,58.19,72.83,99.94,172.77,40.92,41.65,50.16,46.57,19.06,10.5,nd,10.06,nd,nd,10.25,nd,4.19,1.34,nd,1.27,nd,nd,1.3,nd,nd,0.53,0.136,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/92-3,5270,5277,1992-09-09,1992,9,9,260,14,52.7,15.06,21,14.41,33.25,47.66,19.49,40.35,28.86,32.33,9.91,nd,nd,16.13,nd,nd,nd,nd,nd,nd,nd,2.75,nd,nd,nd,nd,nd,nd,0.266,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/92-4,5284,5290.5,1992-09-23,1992,9,23,273.5,13,63.99,7.35,12.85,13.14,24.4,37.54,18.73,nd,nd,nd,nd,nd,nd,21.93,nd,nd,nd,nd,nd,nd,nd,3.27,nd,nd,nd,nd,nd,nd,0.31,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 12/92-1,5299,5305.5,1992-10-08,1992,10,8,288.5,13,58.32,8.56,23.57,11.33,26.2,37.53,19.69,71.68,47.62,54.88,10.81,nd,nd,7.7,nd,nd,nd,nd,nd,nd,nd,1.31,nd,nd,nd,nd,nd,nd,0.273,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 12/92-2,5312,5319,1992-10-21,1992,10,21,302,14,39.25,8.46,16.56,11.94,39.56,51.5,16.54,85.44,51.85,59.64,9.86,nd,nd,8.17,nd,nd,nd,nd,nd,nd,nd,1.3,nd,nd,nd,nd,nd,nd,0.126,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 12/92-3,5326,5333,1992-11-04,1992,11,4,316,14,39.17,5.32,20.27,46.07,84.82,130.89,27.95,63.26,51.07,55.36,15.47,7.49,nd,8.69,nd,-22.26,8.27,nd,2.31,0.95,nd,0.98,nd,2.57,0.97,nd,nd,0.27,0.124,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 12/92-4,5340,5346.5,1992-11-18,1992,11,18,329.5,13,89.08,7.17,24.43,35.73,82.22,117.95,36.71,75.07,50.33,57.82,21.23,5.48,nd,9.8,nd,-22.02,8.49,nd,3.12,0.75,nd,1.19,nd,2.87,1.06,nd,nd,0.39,0.134,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  4/93-1,5356,5363.5,1992-12-04,1992,12,4,346.5,15,2.61,1.02,2.17,2.26,31.26,33.52,5.24,nd,33.57,nd,2.67,nd,nd,11.19,nd,nd,nd,nd,nd,nd,nd,2.56,nd,nd,nd,nd,nd,nd,0.166,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  4/93-2,5371,5378.5,1992-12-19,1992,12,19,361.5,15,9.29,14.1,40.12,48.27,40.44,88.71,20.3,nd,nd,nd,nd,6.48,nd,5.55,nd,nd,6.06,nd,1.23,1.6,nd,1.36,nd,nd,1.49,nd,nd,0.30,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,%  4/93-3,5386,5393.5,1993-01-03,1993,1,3,10.5,15,0.29,1.12,1.87,5.56,25.93,31.49,4.64,nd,nd,nd,nd,nd,nd,3.18,nd,nd,nd,nd,nd,nd,nd,0.65,nd,nd,nd,nd,nd,0.09,0.062,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,%  4/93-4,5401,5408.5,1993-01-18,1993,1,18,25.5,15,3.17,0.36,0.67,0.58,5.7,6.28,1.4,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.03,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,%  4/93-5,5419,5426.5,1993-02-05,1993,2,5,43.5,15,0.21,17.16,20.97,0.16,4.61,4.77,5.75,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.11,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,%  4/93-6,5434,5441.5,1993-02-20,1993,2,20,58.5,15,0,0.89,0.67,0.17,5.49,5.66,0.96,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.02,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,%  4/93-7,5449,5456.5,1993-03-07,1993,3,7,73.5,15,0.01,1.04,0.03,0.02,5.13,5.15,0.83,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.02,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,%  4/93-8,5464,5471.5,1993-03-22,1993,3,22,88.5,15,0.07,3.6,3.57,0.38,6.05,6.43,1.82,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.04,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,%  6/93-1,5480,5488,1993-04-07,1993,4,7,105,16,36.59,19.6,22,28.49,41.82,70.31,18.56,47.31,50.74,49.35,9.16,18.58,nd,15.84,nd,nd,16.95,nd,3.15,2.87,nd,2.37,nd,nd,2.57,nd,nd,0.48,0.241,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  6/93-2,5496,5504,1993-04-23,1993,4,23,121,16,62.99,17.37,37.15,23.4,43.91,67.31,23.1,63.34,51.29,55.48,12.82,10.96,nd,14.03,nd,-21.37,12.96,nd,2.99,1.82,nd,2.3,nd,4.63,2.14,nd,nd,0.49,0.274,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  6/93-3,5512,5519.5,1993-05-09,1993,5,9,136.5,15,32.62,18.59,31.46,10.12,19.67,29.79,14.99,69.92,25.48,40.58,6.08,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  6/93-4,5527,5534.5,1993-05-24,1993,5,24,151.5,15,82.12,5.98,15.01,7.63,13.76,21.39,16.6,66.42,26.86,40.97,6.8,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  8/93-1,5544,5550.5,1993-06-10,1993,6,10,167.5,13,18.5,7.65,14.56,7.9,33.25,41.15,12.59,50.98,40.06,42.16,5.31,nd,nd,15.85,nd,nd,nd,nd,nd,nd,nd,2.76,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  8/93-2,5557,5564,1993-06-23,1993,6,23,181,14,15.43,7.05,12.44,20.02,38.71,58.73,13.38,nd,nd,nd,nd,13.49,nd,10.39,nd,nd,11.45,nd,1.53,2.44,nd,1.68,nd,nd,1.94,nd,nd,0.26,0.107,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  8/93-3,5571,5578,1993-07-07,1993,7,7,195,14,5.51,11.37,12.89,7.53,18.64,26.17,7.99,71.33,35.3,45.67,3.65,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.6,nd,5.25,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  8/93-4,5585,5591.5,1993-07-21,1993,7,21,208.5,13,6.4,7.27,3.06,8.6,21.71,30.31,7.24,64.05,42.83,48.85,3.54,nd,nd,11.75,nd,nd,nd,nd,nd,nd,nd,2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/93-1,5599,5607,1993-08-04,1993,8,4,224,16,5.64,3.45,8.29,6.78,20.19,26.97,5.54,36.43,35.71,35.89,1.99,nd,nd,13.95,nd,nd,nd,nd,nd,nd,nd,1.97,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/93-2,5615,5622.5,1993-08-20,1993,8,20,239.5,15,17.12,11.79,32.64,25.82,90.17,115.99,23.67,50.21,52.51,52,12.31,12.82,nd,9.6,nd,nd,10.32,nd,2.44,1.37,nd,1.1,nd,nd,1.16,nd,nd,0.28,0.136,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/93-3,5630,5638,1993-09-04,1993,9,4,255,16,18.71,13.21,29.96,25.38,129.5,154.88,27.1,52.92,44.86,46.18,12.51,10.69,nd,9.66,nd,-21.78,9.83,nd,2.66,1.54,nd,1.1,nd,2.77,1.17,nd,nd,0.32,0.126,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/93-4,5646,5653.5,1993-09-20,1993,9,20,270.5,15,19.81,7.69,32.02,29.38,82.96,112.34,22.91,52.9,45.71,47.59,10.91,8.84,nd,10.44,nd,-21.78,10.02,nd,2.3,1.16,nd,1.35,nd,3,1.3,nd,nd,0.30,0.151,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  1/94-1,5662,5669,1993-10-06,1993,10,6,286,14,11.41,8.62,13.26,8.59,39.04,47.63,11.56,44.72,46.93,46.53,5.38,nd,nd,9.7,nd,nd,nd,nd,nd,nd,nd,1.71,nd,nd,nd,nd,nd,nd,0.135,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  1/94-2,5676,5683,1993-10-20,1993,10,20,300,14,7.15,6.67,16.46,17.15,54.68,71.83,14.59,48.28,49.27,49.03,7.15,8.4,-20.59,8.06,-21.52,-21.72,8.14,-21.3,1.19,1.42,4.4,0.97,2.76,2.64,1.08,3.16,nd,0.16,0.114,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  1/94-3,5690,5697,1993-11-03,1993,11,3,314,14,6.1,7.11,19.06,18.64,84.59,103.23,19.36,56.25,48.62,50,9.68,5.77,-21.4,6.43,-21.95,-21.52,6.31,-21.85,1.22,0.76,1.78,0.91,1.28,2.54,0.88,1.37,nd,0.17,0.096,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  1/94-4,5704,5710.5,1993-11-17,1993,11,17,327.5,13,1.7,2.86,7.75,5.26,23.61,28.87,6.34,nd,nd,nd,nd,nd,nd,12.13,nd,nd,nd,nd,nd,nd,nd,2.19,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  1/94-5,5720,5726.5,1993-12-03,1993,12,3,343.5,13,1.34,nd,0.41,0.26,8.9,9.16,1.68,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  1/94-6,5733,5739.5,1993-12-16,1993,12,16,356.5,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,sample lost
500,%  1/94-7,5746,5753,1993-12-29,1993,12,29,5,14,0.82,16.95,24.54,0.17,7.05,7.22,7.08,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  1/94-8,5760,5766.5,1994-01-12,1994,1,12,18.5,13,0,2.57,4.07,0.14,9.59,9.73,2.52,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/94-1,5774,5781,1994-01-26,1994,1,26,33,14,4.97,8.47,24.89,5.79,25.57,31.36,9.96,54.67,39.84,42.58,4.24,nd,nd,9.76,nd,nd,nd,nd,nd,nd,nd,1.55,nd,nd,nd,nd,nd,nd,0.140,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/94-2,5788,5795,1994-02-09,1994,2,9,47,14,8.57,182.73,174.78,18.57,55.37,73.94,62.86,55.86,48.91,50.66,31.84,nd,nd,10.89,nd,-22.13,nd,nd,nd,nd,nd,1.65,nd,3.01,nd,nd,nd,nd,0.125,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/94-3,5802,5809,1994-02-23,1994,2,23,61,14,9.08,34.68,60.48,10.78,29.41,40.19,20.63,57.51,31.45,38.44,7.93,nd,nd,13.21,nd,nd,nd,nd,nd,nd,nd,1.74,nd,nd,nd,nd,nd,nd,0.139,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/94-4,5816,5822.5,1994-03-09,1994,3,9,74.5,13,21.28,36.33,68.11,28.7,51.65,80.35,31.7,70.57,43.49,53.16,16.85,5.55,nd,11.14,nd,nd,9.14,nd,2.9,0.84,nd,1.71,nd,nd,1.4,nd,nd,0.44,0.155,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/94-5,5832,5839.5,1994-03-25,1994,3,25,91.5,15,19.37,62.37,119.04,17.65,21.99,39.64,32.06,64.91,43.52,53.04,17,nd,nd,5.37,nd,nd,nd,nd,nd,nd,nd,0.92,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/94-6,5847,5854.5,1994-04-09,1994,4,9,106.5,15,26.47,45.31,80.65,20.85,36.25,57.1,27.94,58.61,44.36,49.56,13.85,9.09,nd,11.56,nd,nd,10.66,nd,3.44,1.54,nd,2.09,nd,nd,1.89,nd,nd,0.53,0.154,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/94-7,5862,5869.5,1994-04-24,1994,4,24,121.5,15,4.44,1.26,1.15,0.99,18.15,19.14,3.47,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/94-8,5877,5884.5,1994-05-09,1994,5,9,136.5,15,17.34,6.15,7.64,2.27,13.4,15.67,6.24,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  7/94-1,5893,5899,1994-05-25,1994,5,25,151,12,4.59,11.16,14.43,6.26,10.91,17.17,7.89,58.35,26.63,38.19,3.01,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  7/94-2,5905,5911,1994-06-06,1994,6,6,163,12,6.31,7.57,15.75,6.28,20.21,26.49,9.35,59.07,33.93,39.89,3.73,nd,nd,12.9,nd,nd,nd,nd,nd,nd,nd,2.51,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  7/94-3,5917,5923,1994-06-18,1994,6,18,175,12,5.06,6.71,13.83,8.44,35.15,43.59,11.53,49.26,42.15,43.53,5.02,nd,nd,8.86,nd,nd,nd,nd,nd,nd,nd,1.25,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  7/94-4,5929,5935,1994-06-30,1994,6,30,187,12,12.98,14.38,17.68,16.09,36.95,53.04,16.35,36.15,46.72,43.51,7.11,nd,nd,11.33,nd,nd,nd,nd,nd,nd,nd,1.78,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  9/94-1,5942,5950,1994-07-13,1994,7,13,202,16,2.48,5.32,19.59,9.63,37.88,47.51,9.36,49.77,54.5,53.54,5.01,nd,nd,8.12,nd,nd,nd,nd,nd,nd,nd,1.17,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  9/94-2,5958,5965.5,1994-07-29,1994,7,29,217.5,15,18.38,10.96,52.89,36.69,89.61,126.3,27.8,55.39,58.2,57.38,15.95,11.32,nd,8.42,nd,nd,9.26,nd,2.58,1.43,nd,1.01,nd,nd,1.13,nd,nd,0.32,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  9/94-3,5973,5981,1994-08-13,1994,8,13,233,16,10.31,10.05,48.45,69.95,81.69,151.64,27.56,51.52,55.9,53.88,14.85,10.56,nd,8.13,nd,-21.35,9.25,nd,2.55,1.36,nd,1.09,nd,3.55,1.21,nd,nd,0.34,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  9/94-4,5989,5996.5,1994-08-29,1994,8,29,248.5,15,20.97,8.34,33.85,28.4,63.96,92.36,20.74,56.62,54.59,55.21,11.45,6.29,nd,7.28,nd,-20.87,6.98,nd,1.45,1.11,nd,1,nd,4.34,1.03,nd,nd,0.21,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/94-1,6005,6012,1994-09-14,1994,9,14,264,14,27.35,7.37,22.06,10.33,35.76,46.09,14.7,44.32,44.04,44.1,6.48,nd,nd,7.85,nd,nd,nd,nd,nd,nd,nd,1.26,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/94-2,6019,6026,1994-09-28,1994,9,28,278,14,10.25,5.04,16.14,22.99,36.04,59.03,12.92,76.47,45.36,57.48,7.43,5.27,nd,6.85,nd,nd,6.23,nd,0.81,0.76,nd,1.07,nd,nd,0.95,nd,nd,0.12,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/94-3,6033,6039.5,1994-10-12,1994,10,12,291.5,13,14.51,11.68,43.07,99,63.99,162.99,35.73,76.64,53.78,67.67,24.18,4.13,nd,6.85,nd,nd,5.2,nd,1.86,0.52,nd,0.79,nd,nd,0.63,nd,nd,0.22,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/94-4,6046,6053,1994-10-25,1994,10,25,305,14,37.24,22.82,20.16,27.92,60.59,88.51,24.1,69.92,52.52,58.01,13.98,4.99,nd,6.91,nd,-21.89,6.3,nd,1.52,0.8,nd,0.7,nd,2.1,0.73,nd,nd,0.18,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  1/95-1,6061,6069.5,1994-11-09,1994,11,9,321.5,17,7.63,3.63,9.36,7.14,32.99,40.13,7.15,50.25,41.85,43.34,3.1,17.65,nd,13.08,nd,nd,13.89,nd,0.99,2.84,nd,2.57,nd,nd,2.62,nd,nd,0.19,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  1/95-2,6078,6086.5,1994-11-26,1994,11,26,338.5,17,2.67,1.98,7.04,14.01,27.06,41.07,6.21,nd,nd,nd,nd,nd,nd,23.81,nd,nd,nd,nd,nd,nd,nd,4.78,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  1/95-3,6095,6103.5,1994-12-13,1994,12,13,355.5,17,1.42,10.74,51.05,15.87,15.81,31.68,11.16,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  1/95-4,6112,6121,1994-12-30,1994,12,30,373,18,19.7,7.24,13.92,11.46,18.99,30.45,7.92,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/95-1,6132,6140,1995-01-19,1995,1,19,27,16,5.91,28.07,67.6,22.47,40.54,63.01,20.57,60.24,39.86,47.13,9.7,8.66,nd,12.86,nd,nd,11.36,nd,2.34,1.47,nd,2.03,nd,2.34,1.83,nd,nd,0.38,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/95-2,6148,6155.5,1995-02-04,1995,2,4,42.5,15,5.71,20.57,90.4,55.97,48.75,104.72,29.52,63.69,45.1,55.04,16.25,7.77,nd,9.15,nd,nd,8.41,nd,2.48,1.09,nd,1.14,nd,2.27,1.11,nd,nd,0.33,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/95-3,6163,6170.5,1995-02-19,1995,2,19,57.5,15,13.62,13.23,84.62,50.51,62.62,113.13,29.95,53.75,41.96,47.22,14.14,8.36,nd,9.43,nd,nd,8.95,nd,2.68,1.31,nd,1.13,nd,2.12,1.21,nd,nd,0.36,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/95-4,6178,6185.5,1995-03-06,1995,3,6,72.5,15,6.76,33.15,95.06,48.24,89.7,137.94,36.39,49.1,42.45,44.78,16.29,12.61,nd,12.66,nd,nd,12.64,nd,4.6,1.87,nd,1.86,nd,4.01,1.86,nd,nd,0.68,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/95-5,6196,6202.5,1995-03-24,1995,3,24,89.5,13,6.07,33.03,90.71,32.87,47.9,80.77,32.4,59.31,53.24,55.71,18.05,8.98,nd,11.01,nd,nd,10.18,nd,3.3,1.36,nd,1.37,nd,2.36,1.37,nd,nd,0.44,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,%  5/95-6,6209,6215.5,1995-04-06,1995,4,6,102.5,13,19.26,98.48,161.32,40.6,118.47,159.07,67.4,44.98,24.18,29.49,34.27,10.06,nd,10.49,nd,nd,10.38,nd,7,1.68,nd,1.64,nd,6.68,1.65,nd,nd,1.11,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
